Student Name,Score
student6827,17
student6828,31
student6829,36
student6830,43
student6831,42
student6832,22
student6833,13
student6834,32
student6835,7
student6836,17
student6837,42
student6838,11
student6839,16
student6840,49
student6841,13
student6842,49
student6843,0
student6844,21
student6845,32
student6846,22
student6847,25
student6848,18
student6849,45
student6850,49
student6851,18
student6852,25
student6853,45
student6854,23
student6855,41
student6856,13
student6857,45
student6858,3
student6859,28
student6860,20
student6861,22
student6862,28
student6863,29
student6864,37
student6865,3
student6866,42
student6867,44
student6868,5
student6869,5
student6870,20
student6871,42
student6872,49
student6873,27
student6874,16
student6875,16
student6876,36
student6877,33
student6878,27
student6879,30
student6880,14
student6881,27
student6882,31
student6883,30
student6884,5
student6885,27
student6886,31
student6887,4
student6888,36
student6889,25
student6890,15
student6891,4
student6892,17
student6893,50
student6894,28
student6895,1
student6896,9
student6897,28
student6898,15
student6899,34
student6900,50
student6901,28
student6902,2
student6903,47
student6904,34
student6905,0
student6906,15
student6907,5
student6908,40
student6909,50
student6910,32
student6911,16
student6912,12
student6913,35
student6914,19
student6915,34
student6916,37
student6917,43
student6918,5
student6919,48
student6920,9
student6921,15
student6922,26
student6923,24
student6924,3
student6925,8
student6926,1
student6927,42
student6928,46
student6929,3
student6930,45
student6931,45
student6932,49
student6933,3
student6934,30
student6935,3
student6936,2
student6937,50
student6938,26
student6939,47
student6940,38
student6941,50
student6942,49
student6943,11
student6944,6
student6945,0
student6946,25
student6947,24
student6948,30
student6949,21
student6950,29
student6951,24
student6952,40
student6953,20
student6954,48
student6955,19
student6956,34
student6957,48
student6958,30
student6959,31
student6960,27
student6961,40
student6962,50
student6963,9
student6964,44
student6965,26
student6966,20
student6967,21
student6968,48
student6969,17
student6970,45
student6971,11
student6972,33
student6973,6
student6974,11
student6975,15
student6976,33
student6977,8
student6978,39
student6979,24
student6980,36
student6981,36
student6982,47
student6983,29
student6984,13
student6985,17
student6986,45
student6987,16
student6988,18
student6989,14
student6990,8
student6991,42
student6992,15
student6993,1
student6994,23
student6995,41
student6996,7
student6997,44
student6998,25
student6999,39
student7000,11
student7001,30
student7002,43
student7003,45
student7004,19
student7005,49
student7006,37
student7007,37
student7008,48
student7009,33
student7010,35
student7011,32
student7012,40
student7013,27
student7014,43
student7015,5
student7016,14
student7017,25
student7018,26
student7019,34
student7020,8
student7021,33
student7022,39
student7023,29
student7024,44
student7025,50
student7026,11
student7027,13
student7028,9
student7029,34
student7030,36
student7031,8
student7032,3
student7033,7
student7034,33
student7035,7
student7036,38
student7037,15
student7038,29
student7039,25
student7040,2
student7041,41
student7042,19
student7043,9
student7044,2
student7045,41
student7046,9
student7047,10
student7048,11
student7049,5
student7050,29
student7051,35
student7052,28
student7053,37
student7054,46
student7055,2
student7056,28
student7057,27
student7058,33
student7059,36
student7060,16
student7061,13
student7062,32
student7063,7
student7064,43
student7065,49
student7066,6
student7067,21
student7068,47
student7069,39
student7070,24
student7071,2
student7072,44
student7073,15
student7074,19
student7075,32
student7076,16
student7077,32
student7078,17
student7079,14
student7080,48
student7081,42
student7082,2
student7083,42
student7084,37
student7085,42
student7086,42
student7087,1
student7088,0
student7089,9
student7090,23
student7091,31
student7092,8
student7093,41
student7094,25
student7095,6
student7096,49
student7097,11
student7098,21
student7099,32
student7100,15
student7101,49
student7102,40
student7103,24
student7104,49
student7105,0
student7106,5
student7107,28
student7108,8
student7109,9
student7110,48
student7111,48
student7112,2
student7113,36
student7114,39
student7115,39
student7116,29
student7117,8
student7118,26
student7119,35
student7120,4
student7121,36
student7122,41
student7123,50
student7124,28
student7125,48
student7126,27
student7127,37
student7128,4
student7129,24
student7130,24
student7131,43
student7132,20
student7133,42
student7134,15
student7135,28
student7136,10
student7137,16
student7138,22
student7139,33
student7140,22
student7141,26
student7142,4
student7143,33
student7144,41
student7145,7
student7146,20
student7147,22
student7148,24
student7149,14
student7150,9
student7151,37
student7152,1
student7153,15
student7154,30
student7155,20
student7156,40
student7157,41
student7158,1
student7159,11
student7160,47
student7161,11
student7162,43
student7163,3
student7164,13
student7165,3
student7166,20
student7167,4
student7168,43
student7169,26
student7170,36
student7171,19
student7172,14
student7173,7
student7174,46
student7175,32
student7176,31
student7177,23
student7178,9
student7179,1
student7180,8
student7181,10
student7182,45
student7183,43
student7184,4
student7185,5
student7186,39
student7187,25
student7188,36
student7189,41
student7190,23
student7191,6
student7192,25
student7193,43
student7194,17
student7195,9
student7196,16
student7197,48
student7198,48
student7199,3
student7200,42
student7201,22
student7202,44
student7203,45
student7204,11
student7205,48
student7206,25
student7207,22
student7208,17
student7209,16
student7210,12
student7211,44
student7212,1
student7213,35
student7214,37
student7215,43
student7216,40
student7217,33
student7218,43
student7219,49
student7220,34
student7221,44
student7222,44
student7223,0
student7224,10
student7225,11
student7226,29
student7227,2
student7228,11
student7229,11
student7230,50
student7231,38
student7232,23
student7233,25
student7234,28
student7235,35
student7236,44
student7237,0
student7238,0
student7239,10
student7240,48
student7241,42
student7242,2
student7243,19
student7244,28
student7245,50
student7246,3
student7247,48
student7248,36
student7249,20
student7250,19
student7251,32
student7252,29
student7253,2
student7254,0
student7255,4
student7256,26
student7257,4
student7258,18
student7259,4
student7260,42
student7261,44
student7262,35
student7263,19
student7264,34
student7265,10
student7266,32
student7267,44
student7268,20
student7269,30
student7270,25
student7271,19
student7272,11
student7273,1
student7274,39
student7275,47
student7276,3
student7277,46
student7278,15
student7279,15
student7280,1
student7281,5
student7282,18
student7283,40
student7284,20
student7285,14
student7286,25
student7287,34
student7288,48
student7289,30
student7290,39
student7291,3
student7292,13
student7293,5
student7294,29
student7295,6
student7296,48
student7297,31
student7298,38
student7299,36
student7300,0
student7301,43
student7302,5
student7303,37
student7304,8
student7305,36
student7306,30
student7307,18
student7308,17
student7309,33
student7310,27
student7311,43
student7312,26
student7313,29
student7314,26
student7315,5
student7316,12
student7317,17
student7318,37
student7319,10
student7320,11
student7321,2
student7322,39
student7323,24
student7324,27
student7325,46
student7326,36
student7327,47
student7328,7
student7329,36
student7330,27
student7331,14
student7332,39
student7333,42
student7334,28
student7335,10
student7336,1
student7337,13
student7338,16
student7339,45
student7340,29
student7341,20
